Date,AAPL,AMZN,GOOGL,META,MSFT
2021-01-28,134.05410766601562,161.88099670410156,92.3253173828125,263.9915771484375,230.95404052734375
2021-01-29,129.03775024414062,160.30999755859375,91.03797149658203,257.3469543457031,224.21673583984375
2021-02-01,131.1694793701172,167.1439971923828,94.3116226196289,261.012939453125,231.65000915527344
2021-02-02,132.00064086914062,169.0,95.60941314697266,266.0636291503906,231.51467895507812
2021-02-03,130.97390747070312,165.62649536132812,102.5721664428711,265.6352844238281,234.88819885253906
2021-02-04,134.34750366210938,166.5500030517578,102.31062316894531,265.47589111328125,233.93124389648438
2021-02-05,133.9312744140625,167.6074981689453,104.06426239013672,267.0797424316406,234.11488342285156
2021-02-08,134.07818603515625,166.14700317382812,103.84953308105469,265.5655822753906,234.37586975097656
2021-02-09,133.19680786132812,165.25,103.39469146728516,268.4246520996094,235.63250732421875
2021-02-10,132.589599609375,164.32899475097656,103.94718170166016,270.83544921875,234.71417236328125
2021-02-11,132.33499145507812,163.10650634765625,104.06026458740234,269.361083984375,236.32847595214844
2021-02-12,132.57003784179688,163.885498046875,104.37313842773438,269.4706115722656,236.81178283691406
2021-02-16,130.4351043701172,163.44749450683594,105.15381622314453,272.92742919921875,235.5648193359375
2021-02-17,128.1337127685547,165.4320068359375,105.54837799072266,272.52899169921875,236.59178161621094
2021-02-18,127.02711486816406,166.4114990234375,104.91018676757812,268.3648681640625,236.19456481933594
2021-02-19,127.18377685546875,162.4949951171875,104.06326293945312,260.5646667480469,233.46243286132812
2021-02-22,123.39385986328125,159.03700256347656,102.34200286865234,259.3393249511719,227.20370483398438
2021-02-23,123.25675201416016,159.72500610351562,102.63394165039062,264.8482971191406,226.0023193359375
2021-02-24,122.75728607177734,157.97650146484375,103.81416320800781,263.30419921875,227.24244689941406
2021-02-25,118.48746490478516,152.85800170898438,100.43341827392578,253.72079467773438,221.85565185546875
2021-02-26,118.75187683105469,154.64649963378906,100.73033905029297,256.6396484375,225.14004516601562
2021-03-01,125.14679718017578,157.3070068359375,103.10922241210938,263.9019470214844,229.55799865722656
2021-03-02,122.53204345703125,154.72650146484375,102.85115814208984,258.0144348144531,226.5836181640625
2021-03-03,119.53533935546875,150.25,100.20723724365234,254.43807983398438,220.47023010253906
2021-03-04,117.6452407836914,148.8784942626953,101.32917022705078,256.65960693359375,219.66607666015625
2021-03-05,118.90857696533203,150.0229949951172,104.47476959228516,263.2742919921875,224.3843536376953
2021-03-08,113.95323944091797,147.59750366210938,100.01244354248047,254.33843994140625,220.30551147460938
2021-03-09,118.58539581298828,153.1425018310547,101.6495132446289,264.728759765625,226.4964599609375
2021-03-10,117.49835968017578,152.8820037841797,101.44176483154297,263.8919372558594,225.1787872314453
